objectid,identifier,box number,title,creator,description,date,date is approximate,subject,sensitive,location,latitude,longitude,source,filename,type,format original,format,digital collection,contributing institution,language,rights,rightsstatement,display_template,object_location,image_small,image_thumb,relation
tabor1352,pg83-b02-f22-004_003,02,Ski jump competitors at Lookout Pass,,"A line of people seemingly competing in the ski jump at Lookout Pass. Only one man is in focus in front of the photographer, and he is holding skis.",1935-02-24,,snow (precipitation); anonymous people; men; skiing; skiing gear,,"Lookout Pass, Idaho",47.4567068,-115.6977101,"PG 83, George W. Tabor Photographs, 1890-2652",pg83-b02-f22-004_003.jpg,Image;StillImage,Black & white negative,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b02-f22-004_003.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b02-f22-004_003_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b02-f22-004_003_th.jpg,
tabor1353,pg83-b02-f22-004_004,02,Ski jump hill at Lookout Pass [01],,Photo of the ski jump hill located at Lookout Pass for a ski jump event. There is a ground of people at the base and a few people on the sides of the hill.,1935-02-24,,snow (precipitation); anonymous people; skiing; ski jumps,,"Lookout Pass, Idaho",47.4567068,-115.6977101,"PG 83, George W. Tabor Photographs, 1890-2653",pg83-b02-f22-004_004.jpg,Image;StillImage,Black & white negative,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b02-f22-004_004.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b02-f22-004_004_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b02-f22-004_004_th.jpg,
tabor1354,pg83-b02-f22-004_005,02,Person participating in ski jump competition,,Photo of a person skiing down the hill at the ski jump competition held at Lookout Pass. There are crowds of people on either side of the hill watching the event.,1935-02-24,,snow (precipitation); anonymous people; skiing; ski jumps,,"Lookout Pass, Idaho",47.4567068,-115.6977101,"PG 83, George W. Tabor Photographs, 1890-2654",pg83-b02-f22-004_005.jpg,Image;StillImage,Black & white negative,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b02-f22-004_005.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b02-f22-004_005_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b02-f22-004_005_th.jpg,
tabor1355,pg83-b02-f22-004_006,02,Ski jump hill at Lookout Pass [02],,Photo of the ski jump hill located at Lookout Pass for a ski jump event. There is a ground of people at the base and a few people on the sides of the hill.,1935-02-24,,snow (precipitation); anonymous people; skiing; ski jumps,,"Lookout Pass, Idaho",47.4567068,-115.6977101,"PG 83, George W. Tabor Photographs, 1890-2655",pg83-b02-f22-004_006.jpg,Image;StillImage,Black & white negative,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b02-f22-004_006.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b02-f22-004_006_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b02-f22-004_006_th.jpg,
tabor1356,pg83-b02-f22-004_007,02,Crowd at ski jump event,,Photo of a crowd of spectators at a ski jump event at Lookout Pass. They are lined up around the base of the landing area.,1935-02-24,,snow (precipitation); ski jumps; anonymous people; skiing,,"Lookout Pass, Idaho",47.4567068,-115.6977101,"PG 83, George W. Tabor Photographs, 1890-2656",pg83-b02-f22-004_007.jpg,Image;StillImage,Black & white negative,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b02-f22-004_007.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b02-f22-004_007_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b02-f22-004_007_th.jpg,
tabor1357,pg83-b02-f22-004_008,02,Person jumping during ski jump event at Lookout Pass [02],,An unidentified person is mid jump at a ski jump event at Lookout Pass. There is snow on the ground and a crowd of people watching.,1935-02-24,,snow (precipitation); ski jumps; anonymous people; skiing,,"Lookout Pass, Idaho",47.4567068,-115.6977101,"PG 83, George W. Tabor Photographs, 1890-2657",pg83-b02-f22-004_008.jpg,Image;StillImage,Black & white negative,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b02-f22-004_008.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b02-f22-004_008_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b02-f22-004_008_th.jpg,
tabor1358,pg83-b02-f22-004_009,02,Person jumping during ski jump event at Lookout Pass [03],,An unidentified person is mid jump at a ski jump event at Lookout Pass. There is snow on the ground and a crowd of people watching.,1935-02-24,,snow (precipitation); ski jumps; anonymous people; skiing,,"Lookout Pass, Idaho",47.4567068,-115.6977101,"PG 83, George W. Tabor Photographs, 1890-2658",pg83-b02-f22-004_009.jpg,Image;StillImage,Black & white negative,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b02-f22-004_009.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b02-f22-004_009_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b02-f22-004_009_th.jpg,
tabor1359,pg83-b02-f22-004_010,02,Person jumping during ski jump event at Lookout Pass [04],,An unidentified person is mid jump at a ski jump event at Lookout Pass. There is snow on the ground and a crowd of people watching.,1935-02-24,,snow (precipitation); ski jumps; anonymous people; skiing,,"Lookout Pass, Idaho",47.4567068,-115.6977101,"PG 83, George W. Tabor Photographs, 1890-2659",pg83-b02-f22-004_010.jpg,Image;StillImage,Black & white negative,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b02-f22-004_010.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b02-f22-004_010_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b02-f22-004_010_th.jpg,
tabor1360,pg83-b02-f22-004_011,02,Person jumping during ski jump event at Lookout Pass [05],,An unidentified person is mid jump at a ski jump event at Lookout Pass. There is snow on the ground and a crowd of people watching.,1935-02-24,,snow (precipitation); ski jumps; anonymous people; skiing,,"Lookout Pass, Idaho",47.4567068,-115.6977101,"PG 83, George W. Tabor Photographs, 1890-2660",pg83-b02-f22-004_011.jpg,Image;StillImage,Black & white negative,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b02-f22-004_011.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b02-f22-004_011_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b02-f22-004_011_th.jpg,
tabor1361,pg83-b02-f22-004_012,02,Person jumping during ski jump event at Lookout Pass [06],,An unidentified person is mid jump at a ski jump event at Lookout Pass. There is snow on the ground and a crowd of people watching.,1935-02-24,,snow (precipitation); ski jumps; anonymous people; skiing,,"Lookout Pass, Idaho",47.4567068,-115.6977101,"PG 83, George W. Tabor Photographs, 1890-2661",pg83-b02-f22-004_012.jpg,Image;StillImage,Black & white negative,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b02-f22-004_012.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b02-f22-004_012_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b02-f22-004_012_th.jpg,
tabor1362,pg83-b02-f22-004_013,02,Person jumping during ski jump event at Lookout Pass [07],,An unidentified person is mid jump at a ski jump event at Lookout Pass. There is snow on the ground and a crowd of people watching.,1935-02-24,,snow (precipitation); ski jumps; anonymous people; skiing,,"Lookout Pass, Idaho",47.4567068,-115.6977101,"PG 83, George W. Tabor Photographs, 1890-2662",pg83-b02-f22-004_013.jpg,Image;StillImage,Black & white negative,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b02-f22-004_013.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b02-f22-004_013_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b02-f22-004_013_th.jpg,
tabor1363,pg83-b02-f22-004_014,02,Person jumping during ski jump event at Lookout Pass [08],,An unidentified person is mid jump at a ski jump event at Lookout Pass. There is snow on the ground and a crowd of people watching.,1935-02-24,,snow (precipitation); ski jumps; anonymous people; skiing,,"Lookout Pass, Idaho",47.4567068,-115.6977101,"PG 83, George W. Tabor Photographs, 1890-2663",pg83-b02-f22-004_014.jpg,Image;StillImage,Black & white negative,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b02-f22-004_014.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b02-f22-004_014_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b02-f22-004_014_th.jpg,
tabor1364,pg83-b02-f22-004_015,02,Line of cars parked outside of Lookout Pass for Ski Jump Event,,"A line of cars are parked next to a packed wall of snow at Lookout Pass for a Ski Jump event. There is a group of people standing by the cars, but it is unclear what they are doing.",1935-02-24,,snow (precipitation); cars (automobiles); skiing; anonymous people,,"Lookout Pass, Idaho",47.4567068,-115.6977101,"PG 83, George W. Tabor Photographs, 1890-2664",pg83-b02-f22-004_015.jpg,Image;StillImage,Black & white negative,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b02-f22-004_015.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b02-f22-004_015_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b02-f22-004_015_th.jpg,
tabor1365,pg83-b02-f22-005_001,02,Snow-Go Plow at Lookout Pass [01],Tabor's Photo,Photo of a snow blower removing snow from the road at Lookout Pass. The snow plower is referred to as Snow-Go Plow.,1936-01-30,,snow (precipitation); snowplows; roads,,"Lookout Pass, Idaho",47.4567068,-115.6977101,"PG 83, George W. Tabor Photographs, 1890-2665",pg83-b02-f22-005_001.jpg,Image;StillImage,Black & white negative,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b02-f22-005_001.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b02-f22-005_001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b02-f22-005_001_th.jpg,
tabor1366,pg83-b02-f22-005_002,02,Snow-Go Plow at Lookout Pass [02],Tabor's Photo,Photo of a snow blower removing snow from the road at Lookout Pass. The snow plower is referred to as Snow-Go Plow.,1936-01-30,,snow (precipitation); snowplows; roads,,"Lookout Pass, Idaho",47.4567068,-115.6977101,"PG 83, George W. Tabor Photographs, 1890-2666",pg83-b02-f22-005_002.jpg,Image;StillImage,Black & white negative,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b02-f22-005_002.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b02-f22-005_002_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b02-f22-005_002_th.jpg,
tabor1367,pg83-b02-f22-005_003,02,Snow-Go Plow at Lookout Pass [03],Tabor's Photo,Photo of a snow blower removing snow from the road at Lookout Pass. The snow plower is referred to as Snow-Go Plow.,1936-01-30,,snow (precipitation); snowplows; roads,,"Lookout Pass, Idaho",47.4567068,-115.6977101,"PG 83, George W. Tabor Photographs, 1890-2667",pg83-b02-f22-005_003.jpg,Image;StillImage,Black & white negative,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b02-f22-005_003.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b02-f22-005_003_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b02-f22-005_003_th.jpg,
tabor1368,pg83-b02-f22-005_004,02,Snow-Go Plow at Lookout Pass [04],Tabor's Photo,Photo of a snow blower removing snow from the road at Lookout Pass. The snow plower is referred to as Snow-Go Plow.,1936-01-30,,snow (precipitation); snowplows; roads,,"Lookout Pass, Idaho",47.4567068,-115.6977101,"PG 83, George W. Tabor Photographs, 1890-2668",pg83-b02-f22-005_004.jpg,Image;StillImage,Black & white negative,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b02-f22-005_004.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b02-f22-005_004_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b02-f22-005_004_th.jpg,
tabor1369,pg83-b02-f22-005_005,02,Snow-Go Plow at Lookout Pass [05],Tabor's Photo,Photo of a snow blower removing snow from the road at Lookout Pass. The snow plower is referred to as Snow-Go Plow.,1936-01-30,,snow (precipitation); snowplows; roads,,"Lookout Pass, Idaho",47.4567068,-115.6977101,"PG 83, George W. Tabor Photographs, 1890-2669",pg83-b02-f22-005_005.jpg,Image;StillImage,Black & white negative,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b02-f22-005_005.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b02-f22-005_005_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b02-f22-005_005_th.jpg,
tabor1370,pg83-b02-f22-005_006,02,Snow-Go Plow at Lookout Pass [06],Tabor's Photo,Photo of a snow blower removing snow from the road at Lookout Pass. The snow plower is referred to as Snow-Go Plow.,1936-01-30,,snow (precipitation); snowplows; roads,,"Lookout Pass, Idaho",47.4567068,-115.6977101,"PG 83, George W. Tabor Photographs, 1890-2670",pg83-b02-f22-005_006.jpg,Image;StillImage,Black & white negative,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b02-f22-005_006.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b02-f22-005_006_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b02-f22-005_006_th.jpg,
tabor1371,pg83-b02-f22-005_007,02,Snow-Go Plow at Lookout Pass [07],Tabor's Photo,Photo of a snow blower removing snow from the road at Lookout Pass. The snow plower is referred to as Snow-Go Plow.,1936-01-30,,snow (precipitation); snowplows; roads,,"Lookout Pass, Idaho",47.4567068,-115.6977101,"PG 83, George W. Tabor Photographs, 1890-2671",pg83-b02-f22-005_007.jpg,Image;StillImage,Black & white negative,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b02-f22-005_007.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b02-f22-005_007_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b02-f22-005_007_th.jpg,
tabor1372,pg83-b02-f22-005_008,02,Snow-Go Plow at Lookout Pass [08],Tabor's Photo,Photo of a snow blower removing snow from the road at Lookout Pass. The snow plower is referred to as Snow-Go Plow.,1936-01-30,,snow (precipitation); snowplows; roads,,"Lookout Pass, Idaho",47.4567068,-115.6977101,"PG 83, George W. Tabor Photographs, 1890-2672",pg83-b02-f22-005_008.jpg,Image;StillImage,Black & white negative,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b02-f22-005_008.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b02-f22-005_008_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b02-f22-005_008_th.jpg,
tabor1373,pg83-b02-f22-005_009,02,Snow-Go Plow at Lookout Pass [09],Tabor's Photo,Photo of a snow blower removing snow from the road at Lookout Pass. The snow plower is referred to as Snow-Go Plow.,1936-01-30,,snow (precipitation); snowplows; roads,,"Lookout Pass, Idaho",47.4567068,-115.6977101,"PG 83, George W. Tabor Photographs, 1890-2673",pg83-b02-f22-005_009.jpg,Image;StillImage,Black & white negative,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b02-f22-005_009.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b02-f22-005_009_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b02-f22-005_009_th.jpg,
tabor1374,pg83-b02-f22-005_010,02,Snow-Go Plow at Lookout Pass [10],Tabor's Photo,Photo of a snow blower removing snow from the road at Lookout Pass. The snow plower is referred to as Snow-Go Plow.,1936-01-30,,snow (precipitation); snowplows; roads,,"Lookout Pass, Idaho",47.4567068,-115.6977101,"PG 83, George W. Tabor Photographs, 1890-2674",pg83-b02-f22-005_010.jpg,Image;StillImage,Black & white negative,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b02-f22-005_010.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b02-f22-005_010_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b02-f22-005_010_th.jpg,
tabor1375,pg83-b02-f22-005_011,02,Snow-Go Plow at Lookout Pass [11],Tabor's Photo,Photo of a snow blower removing snow from the road at Lookout Pass. The snow plower is referred to as Snow-Go Plow.,1936-01-30,,snow (precipitation); snowplows; roads,,"Lookout Pass, Idaho",47.4567068,-115.6977101,"PG 83, George W. Tabor Photographs, 1890-2675",pg83-b02-f22-005_011.jpg,Image;StillImage,Black & white negative,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b02-f22-005_011.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b02-f22-005_011_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b02-f22-005_011_th.jpg,
tabor1376,pg83-b02-f22-005_012,02,Snow-Go Plow at Lookout Pass [12],Tabor's Photo,Photo of a snow blower removing snow from the road at Lookout Pass. The snow plower is referred to as Snow-Go Plow.,1936-01-30,,snow (precipitation); snowplows; roads,,"Lookout Pass, Idaho",47.4567068,-115.6977101,"PG 83, George W. Tabor Photographs, 1890-2676",pg83-b02-f22-005_012.jpg,Image;StillImage,Black & white negative,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b02-f22-005_012.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b02-f22-005_012_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b02-f22-005_012_th.jpg,
tabor1377,pg83-b02-f22-005_013,02,Snow-Go Plow at Lookout Pass [13],Tabor's Photo,Photo of a snow blower removing snow from the road at Lookout Pass. The snow plower is referred to as Snow-Go Plow.,1936-01-30,,snow (precipitation); snowplows; roads,,"Lookout Pass, Idaho",47.4567068,-115.6977101,"PG 83, George W. Tabor Photographs, 1890-2677",pg83-b02-f22-005_013.jpg,Image;StillImage,Black & white negative,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b02-f22-005_013.jpg,http://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b02-f22-005_013_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b02-f22-005_013_th.jpg,
